state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
Odisha,Baleswar,Dengue,310,0,18,9,2012,21.4717211,86.8909571,1.001891997,13,299.3
Tamil Nadu,Karur,Dengue,17,0,13,9,2012,10.9301522,78.08485455,0.112516274,0,312.62
Tamil Nadu,Tiruchirapalli,Dengue,16,0,18,9,2012,10.8219673,78.6830614,0.1619635349,9,309.044
Arunachal Pradesh,East Kameng,Dengue,31,1,3,9,2012,27.3,93.05,2.993585127,13,284
Tamil Nadu,Pudukottai,Dengue,22,0,22,9,2012,10.3826515,78.8191259,0.05871243898,8,307.75
Tamil Nadu,Thiruvannamalai,Dengue,32,0,27,9,2012,9.539867,77.6197904,0.0590562396,6,312.81
Tamil Nadu,Villupuram,Dengue,28,0,25,9,2012,11.9415377,79.4861469,0.07824471196,9,309.29
Tamil Nadu,Virudhunagar,Dengue,39,0,26,9,2012,9.5208936,77.8784564,0.04372244978,6,312.996
Tamil Nadu,Virudhunagar,Dengue,33,0,20,9,2012,9.5208936,77.8784564,0.06092834627,0,313.7866666
Andhra Pradesh,West Godavari,Dengue,58,0,31,8,2012,16.63713765,81.58909666,0.6296221556,14,301.24
Maharashtra,Osmanabad,Dengue,35,0,10,9,2012,18.16984395,76.11796321,0.3708471616,7,301.8333334
Tamil Nadu,Madurai,Dengue,79,5,8,9,2012,9.9261153,78.1140983,0.08848779477,7,315.5666666
Tamil Nadu,Ramanathapuram,Dengue,17,0,15,9,2012,9.3895523,78.85907072,0,5,314.232
West Bengal,Nadia,Dengue,27,0,2,9,2012,23.48454125,88.55676307,0.251296955,13,300.17
West Bengal,Nadia,Dengue,26,0,15,9,2012,23.48454125,88.55676307,0.7557719853,12,300.31
Jharkhand,Pakur,Dengue,29,0,3,10,2012,24.6379647,87.8558666,0.2983947084,23,302.615
Daman and Diu,Daman and Diu,Dengue,70,0,8,10,2012,20.42000485,72.8637629,0,21,300.9133334
Daman and Diu,Diu,Dengue,17,0,4,10,2012,20.71817495,70.93238341,0,0,0
Jharkhand,East Singhbhum,Dengue,46,0,11,10,2012,22.8092139,86.2091549,0.3196659628,18,301.99
Tamil Nadu,Ramanathapuram,Dengue,17,0,10,10,2012,9.3895523,78.85907072,0,5,313.67
Tamil Nadu,Thanjavur,Dengue,65,0,10,10,2012,10.7860267,79.1381497,0.6264695704,9,309.9666666
Tamil Nadu,Tiruvannamalai,Dengue,35,0,10,10,2012,12.22721295,79.07015555,0.5108825033,15,307.01
Uttarakhand,Haridwar,Dengue,126,1,8,10,2012,29.91235135,78.00871782,0.02495645839,30,302.14
West Bengal,Nadia,Dengue,37,0,6,10,2012,23.48454125,88.55676307,0.3930995035,0,304.2866666
West Bengal,North 24 Parganas,Dengue,376,0,8,10,2012,22.642931,88.8930579,0.8895233244,22,299.9333334
Maharashtra,Beed,Dengue,15,0,29,9,2012,18.9918442,75.909784,0.07518227519,0,306.6366666
Maharashtra,Jalgaon,Dengue,32,0,1,10,2012,20.84288265,75.52612464,0.03038933806,15,304.0933334
Rajasthan,Kota,Dengue,2103,2,29,9,2012,25.1737019,75.8574194,0.00108179291,0,309.1366666
Tamil Nadu,Dindigul,Dengue/Chikungunya,23,0,10,9,2012,10.3303299,78.06739791,0.2779618353,11,310.0933334
Maharashtra,Ahmednagar,Dengue,283,0,22,9,2012,19.1627725,74.8580243,0.3565896413,10,304.884
Maharashtra,Aurangabad,Dengue,63,1,12,10,2012,19.877263,75.3390241,0.09692533263,14,305.7333334
Maharashtra,Dhule,Dengue,10,0,12,10,2012,21.13170235,74.48990147,0.02264765343,14,307.492
West Bengal,Nadia,Dengue,31,0,10,10,2012,23.48454125,88.55676307,0.6250421057,16,302.7266666
Maharashtra,Ahmednagar,Dengue,37,0,21,9,2012,19.1627725,74.8580243,0.2206165836,0,304.22
Maharashtra,Thane,Dengue,18,0,10,8,2012,19.1943294,72.9701779,1.187703623,3,0
Puducherry,Puducherry,Dengue,461,0,8,10,2012,11.9340568,79.8306447,0.04078485679,11,307.34
West Bengal,North 24 Parganas,Dengue,197,2,11,10,2012,22.642931,88.8930579,0.4936777393,22,300.9133334
Gujarat,Tapi,Dengue,175,0,25,10,2012,21.1060413,72.7008247,0.0000587,8,306.8766666
Manipur,Churachandpur,Dengue,25,0,24,10,2012,24.378704,93.6970015,0.09265054011,56,297.8166666
Tamil Nadu,Dharmapuri,Dengue,11,0,22,10,2012,12.09680475,78.19304301,0.6249224588,0,301.71
Puducherry,Puducherry,Dengue,1965,0,7,10,2012,11.9340568,79.8306447,0.02874492961,0,307.34
Bihar,Samastipur,Dengue,52,0,26,10,2012,25.7744929,85.86626813,0.000483998266,10,303.8366666
Maharashtra,Beed,Dengue,33,0,22,10,2012,18.9918442,75.909784,0.02021514221,0,312.15
Maharashtra,Beed,Dengue,14,1,25,10,2012,18.9918442,75.909784,0.06779953158,10,309.65
Maharashtra,Dhule,Dengue,31,0,29,10,2012,21.13170235,74.48990147,0.005982850584,10,310.3
Assam,Sonitpur,Dengue,30,0,13,10,2012,26.76777075,92.70140886,0.6064869678,27,299.145
Chandigarh,Chandigarh,Dengue,579,0,3,9,2012,30.72984395,76.78414567,0.3768368195,20,300.2266666
Tamil Nadu,Dindigul,Dengue And Chikungunya,23,0,9,10,2012,10.3303299,78.06739791,0.176139476,13,308.0633334
West Bengal,Nadia,Dengue,25,0,2,9,2012,23.48454125,88.55676307,0.251296955,13,300.17
West Bengal,Nadia,Dengue,49,0,8,10,2012,23.48454125,88.55676307,0.4774573665,16,302.7333334
Maharashtra,Dhule,Dengue,23,0,5,11,2012,21.13170235,74.48990147,0.0001290114255,7,306.4033334
Maharashtra,Thane,Dengue,25,1,6,11,2012,19.1943294,72.9701779,0.003189072117,17,301.5266666
Maharashtra,Ratnagiri,Dengue,30,0,24,10,2012,17.2826079,73.4569787,0.04375049579,27,303.204
Uttar Pradesh,Kanpur Nagar,Dengue,348,0,24,9,2012,26.4402119,80.26930513,0.05374530317,15,302.716
Jharkhand,East Singhbhum,Dengue,73,0,11,10,2012,22.8092139,86.2091549,0.3196659628,18,301.99
Maharashtra,Beed,Dengue,10,0,12,11,2012,18.9918442,75.909784,0.007585506742,8,308.0466666
Assam,Bongaigaon,Dengue,27,1,10,10,2012,26.41237695,90.57149765,0.4364559501,39,296.968
Maharashtra,Aurangabad,Dengue,22,0,21,10,2012,19.877263,75.3390241,0.0000686,11,309.136
Maharashtra,Beed,Dengue,10,0,3,11,2012,18.9918442,75.909784,0.1587861116,7,307.948
Jharkhand,Bokaro,Dengue,27,0,14,10,2012,23.69912795,85.99106894,0.158100154,0,300.556
Gujarat,Junagadh,Dengue,343,5,15,11,2012,21.5174104,70.4642754,0.0001624911054,0,312.068
Karnataka,Kolar,Dengue,53,0,22,11,2012,13.1367201,78.1337246,0.0002290093862,11,303.464
Bihar,Bhojpur,Dengue,36,0,29,10,2012,25.25,84.25,0.002867402414,10,303.7333334
Maharashtra,Nashik,Dengue,20,0,8,11,2012,20.0112475,73.7902364,0.0002178314227,0,305.0633334
Uttar Pradesh,Kanpur Nagar,Dengue,394,0,24,9,2012,26.4402119,80.26930513,0.05374530317,15,302.716
Assam,Dhemaji,Dengue,11,0,22,10,2012,27.4668315,94.51786509,0.00367121711,0,300.17
Tamil Nadu,Erode,Dengue,20,0,11,10,2012,11.3692044,77.67662687,0.3620120551,15,303.945
Maharashtra,Kolhapur,Dengue,41,0,12,11,2012,16.7028412,74.2405329,0.0394037879,10,305.42
West Bengal,Nadia,Dengue,10,0,28,10,2012,23.48454125,88.55676307,0.002279750984,12,304.676
Assam,Sonitpur,Dengue,224,0,13,10,2012,26.76777075,92.70140886,0.6064869678,27,299.145
Chandigarh,Chandigarh,Dengue,1887,0,3,9,2012,30.72984395,76.78414567,0.3768368195,20,300.2266666
Karnataka,Gulbarga,Dengue,83,0,1,10,2012,17.166667,77.083333,0.3253765017,12,307.285
Puducherry,Puducherry,Dengue,5593,0,8,10,2012,11.9340568,79.8306447,0.04078485679,11,307.34
Maharashtra,Ahmednagar,Dengue,11,0,26,11,2012,19.1627725,74.8580243,0.0005671242033,6,306.5433334
Maharashtra,Dhule,Dengue,26,0,26,11,2012,21.13170235,74.48990147,0.000024,6,308.06
Maharashtra,Osmanabad,Dengue,16,1,22,10,2012,18.16984395,76.11796321,0.1760734899,0,311.41
Maharashtra,Ratnagiri,Dengue,21,0,22,11,2012,17.2826079,73.4569787,0.0000562,17,304.4933334
Tamil Nadu,Salem,Dengue And Chikungunya,15,0,27,11,2012,11.0600516,77.0679581,0.3881372966,10,303.745
Karnataka,Kolar,Dengue,91,0,22,11,2012,13.1367201,78.1337246,0.0002290093862,11,303.464
Maharashtra,Nashik,Dengue,22,1,10,12,2012,20.0112475,73.7902364,0.0508465061,0,303.9566666
Tamil Nadu,Krishnagiri,Dengue,11,0,11,12,2012,12.5188835,78.2206536,0.07234204857,12,301.336
Bihar,Muzaffarpur,Dengue,123,0,10,8,2012,26.1486581,85.34001282,0.6171291925,9,292.47
Bihar,Patna,Dengue,272,1,13,9,2012,25.6093239,85.1235252,0.6517331016,0,303.11
Maharashtra,Amravati,Dengue,87,1,15,11,2012,20.9521098,77.7333168,0.0000651,0,306.812
Assam,Sonitpur,Dengue,235,0,13,10,2012,26.76777075,92.70140886,0.6064869678,27,299.145
Maharashtra,Dhule,Dengue,12,0,17,12,2012,21.13170235,74.48990147,0.000068,0,307.344
Maharashtra,Thane,Dengue,10,1,1,10,2012,19.1943294,72.9701779,0.254787485,25,301.89
Puducherry,Puducherry,Dengue,7303,0,8,10,2012,11.9340568,79.8306447,0.04078485679,11,307.34
Tamil Nadu,Ramanathapuram,Dengue,14,0,23,12,2012,9.3895523,78.85907072,0,4,301.53
Tamil Nadu,Ramanathapuram,Dengue,17,0,19,12,2012,9.3895523,78.85907072,0,4,301.425
Tamil Nadu,Ramanathapuram,Dengue,25,0,24,12,2012,9.3895523,78.85907072,0,4,301.2066666
Karnataka,Shimoga,Dengue,28,0,3,1,2011,13.9326093,75.574978,0.0003410643847,8,301.44
Tamil Nadu,Villupuram,Dengue,16,0,5,1,2011,11.9415377,79.4861469,0.2452825089,8,299.608
Tamil Nadu,Erode,Dengue,15,0,3,1,2011,11.3692044,77.67662687,0.05608280949,10,300.428
West Bengal,Birbhum,Dengue,16,1,1,3,2011,24,87.583333,0.001634080366,6,302.85
Maharashtra,Sindhudurg,Dengue,10,0,23,2,2011,16.1357193,73.6522086,0.0000516,15,304.5666666
Kerala,Trivandrum,Dengue,25,0,18,2,2011,8.4882267,76.947551,0.005482273612,0,301.996
Karnataka,Mangalore,Dengue,28,1,26,3,2011,12.8698101,74.8430082,0.007782872932,22,306.356
Telangana,Warangal,Dengue,8,0,27,4,2011,17.9820644,79.5970954,0.1189280815,7,310.945
Tamil Nadu,Karur,Dengue,4,0,24,4,2011,10.9301522,78.08485455,1.121350154,6,313.2333334
Tamil Nadu,Theni,Dengue,11,0,9,5,2011,9.9696643,77.47420049,0.07313094396,0,308.6866666
Maharashtra,Sindhudurg,Dengue,5,0,10,5,2011,16.1357193,73.6522086,0.03387456061,17,309.056
Punjab,Sri Muktsar Sahib,Dengue,26,0,23,5,2011,30.4692,74.5182,0.1699077818,2,315.1
Tamil Nadu,Tirunelveli,Dengue,16,0,21,5,2011,8.7284271,77.7112925,0.02563029155,10,308.032
Karnataka,Bidar,Dengue,34,0,13,6,2011,18.083333,77.333333,0.3246234474,3,312.12
Kerala,Kottayam,Dengue,3,0,6,5,2011,9.6287383,76.64553257,0.8308098035,15,300.3666666
Tamil Nadu,Salem,Dengue,8,0,7,7,2011,11.0600516,77.0679581,0.6842715098,8,305.4
West Bengal,Bankura,Dengue,12,0,1,7,2011,23.13195425,87.2073972,1.000746546,5,0
Haryana,Gurgaon,Dengue,2,1,17,7,2011,28.42826235,77.00270015,0.4909773682,7,307.66
Karnataka,Dakshin Kannada,Dengue,2,1,14,7,2011,12.8827367,75.0309089,0.9799181476,2,298.93
Kerala,Kottayam,Dengue,3,0,25,6,2011,9.6287383,76.64553257,0.4907402117,0,299.57
Kerala,Ernakulam,Dengue,3,0,28,6,2011,9.98408,76.2741457,0.8872893945,20,298.85
Maharashtra,Thane,Dengue,32,0,6,7,2011,19.1943294,72.9701779,0.3124026777,8,299.08
Maharashtra,Thane,Dengue,11,0,4,7,2011,19.1943294,72.9701779,0.4675601562,0,300.62
Haryana,Gurgaon,Dengue,3,1,17,7,2011,28.42826235,77.00270015,0.4909773682,7,307.66
West Bengal,Bankura,Dengue,12,0,1,7,2011,23.13195425,87.2073972,1.000746546,5,0
Maharashtra,Nashik,Dengue,2,1,26,7,2011,20.0112475,73.7902364,0.5663983237,4,277.14
Telangana,Mahbubnagar,Dengue,42,0,15,8,2011,16.7434538,77.9923191,0.09568464298,8,303.78
Chhattisgarh,Raipur,Dengue,3,2,21,8,2011,21.2380912,81.6336993,0.9905132359,0,298.6
Andhra Pradesh,Krishna,Dengue,45,0,31,8,2011,16.21399145,81.02572814,0.5729812104,9,300.82
Tamil Nadu,Ramanathapuram,Dengue,17,0,30,8,2011,9.3895523,78.85907072,0,5,311.32
Maharashtra,Jalna,Dengue,20,0,3,9,2011,19.91883295,75.87085986,0.8533028042,8,0
Andhra Pradesh,Krishna,Dengue,30,0,7,9,2011,16.21399145,81.02572814,0.02856716243,14,304.56
Uttarakhand,Haridwar,Dengue,10,0,5,9,2011,29.91235135,78.00871782,0.2491719523,0,300.544
Telangana,Mahbubnagar,Dengue,72,0,16,9,2011,16.7434538,77.9923191,0.09478223202,11,303.88
Tamil Nadu,Dindigul,Dengue,6,1,16,9,2011,10.3303299,78.06739791,0.5877774472,14,304.32
Maharashtra,Pune,Dengue,11,1,27,8,2011,18.521428,73.8544541,0.6595170596,7,296.92
Chhattisgarh,Raipur,Dengue,4,0,6,9,2011,21.2380912,81.6336993,1.268820137,0,299.82
Karnataka,Bijapur,Dengue,12,1,19,9,2011,16.8269911,75.7175387,0.1358767485,7,305.54
Tamil Nadu,Kancheepuram,Dengue,7,0,2,10,2011,12.87960515,79.70427615,0.04191558474,13,306.436
Maharashtra,Pune,Dengue,11,1,27,8,2011,18.521428,73.8544541,0.6595170596,7,296.92
Tamil Nadu,Thanjavur,Dengue,20,0,2,10,2011,10.7860267,79.1381497,0.05761341603,12,305.0966666
Tamil Nadu,Kancheepuram,Dengue,49,0,12,10,2011,12.87960515,79.70427615,0.3389645511,14,305.18
Tamil Nadu,Tiruchirapalli,Dengue,16,0,14,10,2011,10.8219673,78.6830614,0.678364012,12,304.6733334
West Bengal,Howrah,Chikungunya/Dengue,538,0,5,9,2011,22.5736296,88.3251045,1.229217162,0,300.2
Haryana,Faridabad,Dengue,50,1,10,10,2011,28.4031478,77.3105561,0.0117964173,6,308.5766666
Telangana,Mahabubnagar,Dengue,12,0,20,10,2011,16.69656855,77.95911462,0.09391132625,12,307.612
Puducherry,Puducherry,Dengue,19,0,18,10,2011,11.9340568,79.8306447,0.6229287584,11,303.4
West Bengal,Howrah,Dengue,84,0,21,10,2011,22.5736296,88.3251045,0.1589969597,12,303.865
Rajasthan,Bharatpur,Dengue,17,0,14,10,2011,27.26521245,77.36912555,0.0006525899866,5,312.53
Tamil Nadu,Sivaganga,Dengue,6,0,12,11,2011,9.851231,78.53047155,0.2603008803,10,304.4533334
Maharashtra,Beed,Dengue,19,1,13,10,2011,18.9918442,75.909784,0.1481267175,17,307.365
Puducherry,Puducherry,Dengue,23,1,18,10,2011,11.9340568,79.8306447,0.6229287584,11,303.4
Haryana,Faridabad,Dengue,69,1,10,10,2011,28.4031478,77.3105561,0.0117964173,6,308.5766666
West Bengal,Howrah,Dengue And Chikungunya,18,0,21,9,2011,22.5736296,88.3251045,1.243327224,0,300.54
Maharashtra,Ahmednagar,Dengue,10,0,4,11,2011,19.1627725,74.8580243,0.001616428911,9,306.872
Tamil Nadu,Ramanathapuram,Dengue,20,0,14,11,2011,9.3895523,78.85907072,0,9,304.084
Tamil Nadu,Perambalur,Dengue,24,0,18,11,2011,11.2287716,78.81825555,0.05385096547,13,303.736
Manipur,Churachandpur,Dengue,71,0,22,10,2011,24.378704,93.6970015,0.9884828065,43,297.56
Puducherry,Puducherry,Dengue,152,1,18,10,2011,11.9340568,79.8306447,0.6229287584,11,303.4
Maharashtra,Ratnagiri,Dengue/Chikungunya,24,0,17,11,2010,17.2826079,73.4569787,0.3567681254,0,300.34
West Bengal,Bankura,Dengue,6,0,21,11,2010,23.13195425,87.2073972,0.02642647165,8,302.864
Chandigarh,Chandigarh,Dengue,25,0,4,9,2010,30.72984395,76.78414567,0.6042564227,18,301.505
Maharashtra,Raigad,Dengue,47,1,7,12,2011,18.4928092,73.13807095,0.000084,14,305.5233334
Maharashtra,Nashik,Dengue,6,1,9,12,2011,20.0112475,73.7902364,0.0000446,8,306.0633334
Maharashtra,Ahmednagar,Dengue,9,0,23,11,2011,19.1627725,74.8580243,0.0000871,8,308.1666666
Tamil Nadu,Ariyalur,Dengue,7,0,15,12,2011,11.07603595,79.11745538,0.09005000891,12,299.948
Tamil Nadu,Erode,Dengue,14,1,18,12,2011,11.3692044,77.67662687,0.01396388131,0,302.42
Maharashtra,Beed,Dengue,90,0,13,1,2010,18.9918442,75.909784,0.07696288843,7,303.1733334
Tamil Nadu,Virudhunagar,Dengue,38,1,28,1,2010,9.5208936,77.8784564,0.001339757931,9,306.376
Puducherry,Puducherry,Dengue,10,0,1,2,2010,11.9340568,79.8306447,0.04779155861,0,301.0733334
